@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
-0.19576,0.702,-0.23129,0.54753,650.36,0,-0.19374,0.4245,2.9759,0.298,-0.15392,-0.37902,-0.050021,-0.19374,-1721.3,-0.21205,1.4245,-0.19374,-0.065103,2.888,0.87253,-0.16116,-0.06578,-0.19883,-0.16187,-0.21492,-4.0471,-0.32119,4.0363,0.23537,-0.057938,61.134,6.1591,4.4849,-0.076023,2.9759,2.6617,0.39431,-0.025546,0.0070121,-0.20124,-0.054156,33.888,31,-8.3136,0.50146,2.7298,-0.20605,-0.069239,0.39869,0.51117,0.16236,0.41382,0.54756,-2514.7,-0.025546,-0.6569,1.0713,0.32318,126.38,11.774,62.696,5.8218,4.1326,0
0.026011,0.83238,-0.1546,0.71609,-22.41,0.026638,0.026011,0.19928,1.0182,0.16588,0.026011,0.047766,0.019439,0.026011,3918.3,0.093152,1.2014,0.026011,0.0065211,7.2709,1.1679,0.054137,0.0065211,0.026638,0.16588,0.093152,0.13819,-0.25342,4.1644,0.20665,0.0065211,50.736,7.1941,0.065038,0.054137,3.9957,1.0787,0.45372,0.013573,0.02701,0.25899,0.013573,34.337,27.066,0.32736,0.57018,7.4031,0.0026091,0.00065412,0.46846,0.54454,0.139,0.27191,0.74374,-2257.6,0.017858,0.1568,0.98214,1.7352,50.2,13.485,49.83,7.3249,6.5382,0
0.16564,0.66431,-0.14788,0.7414,-14.916,0.36388,0.16564,0.27333,1.0295,0.18158,0.16564,0.28966,0.04256,0.16564,1021.4,0.35737,1.5053,0.16564,0.029694,3.5649,1.1083,0.18148,0.029694,0.36388,0.18158,0.35737,0.33492,-0.25672,4.5445,0.11893,0.029694,38.52,9.4756,0.27318,0.18148,5.6065,3.9953,0.27406,0.032533,0.035085,0.086244,0.032533,26.428,22.864,3.0404,0.64612,3.6699,0.10971,0.019668,0.63819,0.57184,0.10553,0.31522,0.47576,-5181.3,0.028624,0.91222,0.97138,0.5093,102.39,15.964,37.418,9.7548,9.6836,0
0.031413,0.76737,-0.16087,0.77617,4311.9,0,0.031413,0.30314,4.4014,0.23263,0.036792,0.043707,0.018856,0.031413,3375,0.10815,1.3031,0.031413,0.0071372,1.9645,1.1219,0.036791,0.0071372,0.17557,0.2152,0.10815,6.8401,-0.36384,4.0003,0.17011,0.008327,59.962,6.0932,5.7068,0.026394,4.4014,?,0.23263,0.0059968,0.033631,0.28946,0.0083591,44.257,42.293,1.3261,0.74321,1.9744,-0.014786,-0.0033594,0.72696,0.71872,0.16412,0.52612,0.52612,-1609.8,0.0059968,0.13504,0.9962,0,185.8,8.6304,59.602,6.1239,9.9544,0
0.13546,0.11963,0.65571,8.3913,1651.8,0,0.13546,7.3593,4.4038,0.88037,0.13981,1.5269,0.039395,0.13546,251.69,1.4502,8.3593,0.13546,0.030759,0,1.1118,0.13967,0.030759,0.52048,0.13546,1.4502,32.112,2.5657,3.4522,0.027165,0.030759,7.5747,48.187,35.734,0.12896,4.4038,?,0.88037,0.029284,2.3517,0.02244,0.031717,44.409,44.409,?,8.3913,0,0.10165,0.023081,6.2229,0.088714,0.020753,3.4447,3.4447,1857.3,0.029284,0.15386,0.9717,0,?,8.2191,7.3529,49.64,17.231,0
0.15395,0.73107,0.018021,1.0247,55.721,0,0.15395,0.36786,12.256,0.26893,0.17607,0.21058,0.018758,0.15395,1160.7,0.31447,1.3679,0.15395,0.012561,0.10583,1.1166,0.17607,0.012561,0.36088,0.26893,0.31447,7.959,0.071825,2.6222,0.05965,0.014366,22.114,16.527,16.527,0.18921,12.256,?,0.26893,0.015438,1.8557e-016,0.096695,0.014366,22.309,22.203,43.321,1.0198,0.10736,0.10011,0.0081686,1.0247,0.73107,0.060508,1.0718,1.0718,7.551,0.015438,0.57245,0.98763,0,3448.8,16.439,21.772,16.764,48.846,0
0.095566,0.60327,-0.13413,0.77583,-952.13,0.15251,0.095566,0.65763,6.9269,0.39673,0.097641,0.15971,0.019492,0.095566,1630.8,0.22381,1.6576,0.095566,0.013796,0.38614,1.1699,0.09743,0.013796,-0.0044262,0.24808,0.22381,46.939,-0.25036,3.0565,0.085277,0.014096,31.957,11.423,11.33,0.092617,6.9269,?,0.39673,0.013371,0.035586,0.1469,0.014065,23.34,22.954,13.041,0.76359,0.39133,0.057975,0.0083695,0.76952,0.59836,0.087544,0.74048,0.74048,-152.77,0.013371,0.24088,0.98703,0,945.26,15.902,31.53,11.576,12.929,0
0.018757,0.6473,-0.1101,0.76205,15427,0,0.019739,0.54488,2.6279,0.3527,0.019739,0.042658,0.017333,0.019739,5187.1,0.070367,1.5449,0.019739,0.0075113,0.88232,1.1726,0.01825,0.0071376,0.030842,0.027799,0.06885,?,-0.17007,3.7855,0.21365,0.0075113,64.787,5.6411,4.0325,0.020987,2.6279,?,0.3527,0.0079862,0.18785,0.48972,0.0069446,36.903,36.021,2.9527,0.74832,0.88829,-0.00756,-0.0028768,0.54475,0.46272,0.17727,0.54481,0.54481,-671.89,0.0079862,0.053181,0.99328,0,413.68,10.133,64.269,5.6792,4.0593,0
0.077062,0.78262,-0.12944,0.7865,-13.017,0.083876,0.077062,0.26473,1.0125,0.20718,0.077062,0.12711,0.023375,0.077062,1944,0.18776,1.2778,0.077062,0.012259,3.9146,1.8292,0.087297,0.012259,0.083876,0.20718,0.18776,0.1406,-0.24743,4.1546,0.10936,0.012259,35.641,10.241,0.11154,0.087297,6.3046,2.3218,0.38352,0.013887,0.19837,0.1637,0.013887,20.704,16.789,1.143,0.6753,3.9634,0.017417,0.0027706,0.60929,0.60628,0.097646,0.39602,0.73309,-1847.8,0.012298,0.37195,0.9877,0.85113,93.24,21.74,35.202,10.369,12.016,0
-0.055611,0.65194,-0.32962,0.39469,16454,-0.069049,-0.053951,0.53389,3.6193,0.34806,-0.035125,-0.099074,-0.0080199,-0.053951,-8198,-0.044523,1.5339,-0.053951,-0.014907,1.1448,1.0274,-0.037537,-0.015365,-0.18097,-0.10484,-0.047069,-1.9939,-0.41986,3.5744,0.1719,-0.009705,55.401,6.7191,5.6123,0.031584,3.6193,1.8958,0.45545,0.0087265,0.074041,-1.7229,-0.010372,17.609,16.465,-4.8991,0.37385,1.1324,-0.062462,-0.017258,0.32968,0.54455,0.14883,0.44335,0.58014,-1237.2,0.0087265,-0.15977,1.0161,0.30853,318.85,22.169,54.917,6.6463,4.6101,0
0.039769,0.40977,0.075336,1.4386,138.47,0,0.039769,1.4404,4.1445,0.59023,0.064574,0.23153,0.043889,0.039769,822.25,0.4439,2.4404,0.039769,0.0095955,9.2475,1.037,0.064574,0.0095955,0.075808,0.55736,0.4439,2.6032,0.10006,3.3975,0.097442,0.015012,15.344,23.791,9.9729,0.058505,4.1445,0.59705,0.82823,0.014116,0.089666,0.06608,0.015581,20.406,11.158,0.37873,0.82728,9.3786,-0.077555,-0.018713,0.60303,0.17177,0.042032,0.78395,1.1001,188.13,0.014116,0.067378,0.99201,0.40323,39.47,32.712,15.127,24.129,5.5047,0
0.18845,0.32128,0.3807,2.3803,472.56,0,0.31367,2.1125,4.5178,0.67872,0.31506,1.1373,0.081414,0.31367,318.82,1.1448,3.1125,0.31367,0.06943,1.9621,1.315,0.31506,0.041713,0.59401,0.18845,0.75508,227.61,1.1083,3.8942,0.039087,0.069732,23.946,15.246,13.088,0.31383,4.5178,13.902,0.7242,0.069467,0.57766,0.029007,0.069737,40.169,38.207,7.7596,2.2923,2.1082,0.26091,0.057753,2.0434,0.2758,0.065593,1.9759,2.1083,2983.6,0.069467,0.27766,0.93103,0.067003,186.02,9.5533,22.283,16.38,13.152,0
0.13455,0.30503,0.16014,1.525,312.26,0.12166,0.16646,2.2784,10.864,0.69497,0.16966,0.54572,0.019686,0.16646,520.57,0.70116,3.2784,0.16646,0.015322,1.7627,1.3244,0.16966,0.012385,0.32154,0.25622,0.59656,52.985,0.29943,3.4225,0.023894,0.015322,10.39,35.144,35.144,0.14864,10.864,?,0.69497,0.013681,0.15198,0.046839,0.015616,14.07,12.308,2.5645,1.353,1.7865,0.12225,0.011252,1.525,0.30503,0.028455,1.2994,1.2994,423.7,0.013681,0.19361,0.98698,0,207.07,29.656,10.248,35.618,20.314,0
0.0005814,0.86193,0.31495,2.5446,-1709.4,0,0.0005814,0.16019,2.3489,0.13807,0.03149,0.0028512,0.014022,0.0005814,9551.8,0.038213,1.1602,0.0005814,0.00024752,25.95,0.85479,0.03149,0.00024752,0.030331,0.13647,0.038213,1.0188,0.6546,3.4951,0.29414,0.013407,32.128,11.365,2.6886,0.032252,2.3489,0.53474,0.79609,0.013731,0.84221,0.45001,0.013407,53.942,27.991,0.0034815,1.7256,26.303,-0.00086538,-0.00036842,0.60198,0.20391,0.087992,0.28697,1.6546,984.84,0.013731,0.0042108,0.99975,4.7658,14.065,13.04,31.686,11.519,4.8819,0
-0.032774,0.13253,0.12026,2.6141,-1358.2,0,-0.031877,6.5456,1.518,0.86747,-0.027912,-0.42782,-0.020999,-0.031877,-1517.5,-0.24053,7.5456,-0.031877,-0.020999,0,0.99745,-0.03622,-0.02159,0.14158,0.85331,-0.2473,-9.1346,0.14936,3.5478,0.024201,-0.020999,17.498,20.86,11.728,-0.03622,1.518,3.3572,0.92549,-0.02386,1.2856,-0.12196,-0.02386,23.8,23.8,?,2.6141,0,-0.03622,-0.02386,1.4697,0.07451,0.04794,1.0773,1.1494,424.53,-0.02386,-0.037781,1.0265,0.066881,?,15.336,17.915,20.374,1.8852,0
0.13547,0.66902,0.21477,1.321,29.43,0.094951,0.13547,0.49472,8.2138,0.33098,0.16504,0.20249,0.020204,0.13547,1471.4,0.24806,1.4947,0.13547,0.016493,1.5695,1.1859,0.14426,0.016493,0.16235,0.2923,0.24806,4.8785,1.8481,3.5587,0.070882,0.016964,40.603,12.076,12.076,2.1997,8.2138,?,0.33098,0.2678,0.13284,0.12762,0.017563,35.324,33.754,3.8355,1.2682,1.5957,0.11378,0.013852,1.321,0.66902,0.08281,2.8481,2.8481,777.44,0.2678,0.40931,0.98719,0,232.55,10.813,29.729,12.277,70.681,0
0.056996,0.64849,0.1218,1.217,-3895.1,0,0.056996,0.54205,11.322,0.35151,0.063784,0.10154,0.011186,0.056996,1869,0.19529,1.542,0.056996,0.0050342,0.6292,1.3827,0.063784,0.0050342,0.13427,0.22311,0.19529,0.0050342,0.38437,3.1868,0.04124,0.0056338,18.184,20.079,17.379,0.054911,11.322,16.034,0.3929,0.0048501,0.32914,0.16201,0.0056338,16.067,15.437,2.9203,1.1822,0.63207,-0.0058619,-0.00051776,1.0534,0.56131,0.049804,1.1093,1.2399,187.26,0.0048501,0.16214,0.99606,0.11774,580.1,23.644,18.096,20.17,35.727,0
0.10355,0.47285,0.32626,2.2672,1463,0,0.1451,1.1148,5.2484,0.52715,0.15192,0.5636,0.039998,0.1451,822.16,0.44395,2.1148,0.1451,0.027647,0,1.0812,0.1417,0.019731,0.27475,0.10664,0.35608,20.795,0.78376,3.568,0.023794,0.02871,18.397,19.84,10.803,0.14024,5.2484,2.7101,0.74254,0.026721,1.3515,0.076321,0.026999,16.396,16.396,?,2.2672,0,0.076882,0.014649,1.2345,0.25746,0.050402,1.2663,1.7838,1206.7,0.026721,0.19644,0.97458,0.40859,?,22.262,17.905,20.385,12.608,0
0.12883,0.52232,0.020236,1.0424,-0.64936,0.26723,0.12883,0.90088,1.0179,0.47055,0.12883,0.26983,0.024123,0.12883,1039.9,0.35098,1.9145,0.12883,0.016952,1.2922,1.2395,0.13421,0.016952,0.27563,0.47055,0.35098,0.17976,0.040285,4.0795,0.063019,0.016952,23.341,15.638,0.25695,0.13421,7.618,10.491,0.51542,0.01766,0.10493,0.091,0.01766,21.497,20.205,4.7883,0.98603,1.3153,0.079714,0.010489,0.95283,0.47745,0.063948,0.93675,1.0261,242.99,0.017567,0.27379,0.98243,0.095363,282.46,18.065,22.931,15.917,15.129,0
0.065861,0.2984,0.45926,3.2433,90895,0.029341,0.065861,2.3512,3.657,0.7016,0.066977,0.32171,0.035722,0.065861,833.72,0.4378,3.3512,0.065861,0.018009,0.69313,1.3627,0.057269,0.018009,0.095201,0.18124,0.4378,51.286,1.3668,4.1407,-0.019973,0.018011,20.703,17.634,12.098,0.04765,3.657,?,0.7016,0.01303,1.8159,0.081498,0.01566,29.167,28.474,9.4837,3.2094,0.70214,-0.0075081,-0.0020531,2.2252,0.20472,0.056709,2.088,2.088,6350.2,0.01303,0.093872,0.98747,0,526.6,12.819,20.433,17.863,10.884,0
-0.020124,0.84642,-0.083232,0.84345,6581,-0.033274,-0.020124,0.18145,2.4357,0.15358,-0.01867,-0.037849,-0.0082619,-0.020124,-15352,-0.023775,1.1815,-0.020124,-0.0082619,14.253,1.0175,-0.019587,-0.0082619,-0.018727,0.15045,-0.023775,-13.474,-0.15091,3.9809,0.33709,-0.0076651,106.5,3.4463,2.1648,-0.013679,2.4357,1.1272,0.46704,-0.0056159,0.053418,-1.4404,-0.0080415,62.945,48.692,-0.21158,0.66456,18.946,-0.019587,-0.0080415,0.52982,0.53168,0.29017,0.27846,0.84678,-796.6,0.25192,-0.13103,0.75286,2.0409,25.609,7.4961,79.674,4.5812,4.4162,0
-0.0011368,0.5892,0.16156,1.2831,4988.1,0,-0.0011368,0.69721,3.9716,0.4108,0.001237,-0.0019916,0.004396,-0.0011368,12318,0.029632,1.6972,-0.0011368,-0.00028623,35.611,0.96404,0.0012318,-0.00028623,0.045545,0.25976,0.029632,0.51891,0.60363,3.8623,0.14835,-9.9674e-005,52.473,6.9594,6.7419,0.0012656,3.9716,?,0.4108,0.00031866,0.035746,0.99052,0.00031016,65.429,29.818,-0.0029338,0.60418,35.605,-0.017364,-0.0043721,1.243,0.57079,0.14369,1.5348,1.5348,1176.6,0.00031866,-0.0027673,1.0008,0,10.25,12.241,52.456,6.9582,14.839,0
0.063011,0.76099,-0.14205,0.70806,1241.2,0,0.063011,0.31408,3.343,0.23901,0.094059,0.1295,0.063443,0.063011,1309.6,0.2787,1.3141,0.063011,0.018849,9.6704,1.0279,0.094057,0.018849,0.16428,0.097355,0.2787,3.0293,-0.21672,4.4689,0.22588,0.026604,53.672,6.835,4.3704,0.033923,3.343,2.1958,0.35558,0.010148,0.029035,0.10433,0.028136,36.075,26.404,0.71143,0.52603,9.7203,-0.05502,-0.016458,0.45274,0.48658,0.14631,0.36464,0.54248,-4181.6,0.010148,0.26363,1.0042,0.4877,37.744,13.823,53.128,6.8703,5.1001,0
0.29455,0.080365,0.10022,2.2471,41.384,0,0.29455,11.443,3.2953,0.91963,0.29462,3.6652,0.11387,0.29455,78.173,4.6692,12.443,0.29455,0.089386,7.9689,1.0585,0.29462,0.089386,0.91107,0.74938,4.6692,4455.3,0.12231,3.3557,0.017829,0.089406,9.6744,37.728,37.728,0.26327,3.2953,?,0.91963,0.079894,0.31488,0.0071378,0.089406,17.2,9.2309,4.0942,1.3519,8.6608,0.21394,0.064923,2.2471,0.080365,0.026505,1.1223,1.1223,227.34,0.079893,0.3203,0.92013,0,45.803,39.541,8.9015,41.004,4.0216,0
0.035759,0.70399,-0.11351,0.67878,657.84,0.17025,0.035759,0.42048,7.2674,0.29601,0.052277,0.10119,0.020994,0.035759,1684.2,0.21672,1.4205,0.035759,0.0049205,1.2006,1.0189,0.05185,0.0049205,0.0928,0.19661,0.21672,3.1389,-0.14933,4.234,0.076334,0.0071934,17.68,20.662,10.371,-0.028157,7.2674,1.5672,0.43382,-0.0038745,0.42232,0.13913,0.0071346,4.5519,3.3513,1.4959,0.61114,1.195,-0.064962,-0.0089389,0.34073,0.35338,0.048399,0.38942,0.57071,-1945.5,-0.0038745,0.1208,1.007,0.46554,304.02,108.91,17.748,20.565,9.5607,0
0.32391,0.18702,0.0024434,1.0136,-3.4287,0.82681,0.32391,4.324,1.0424,0.80867,0.32391,1.7978,0.057675,0.32391,150.38,2.4272,5.3471,0.32391,0.041155,3.1949,1.0473,0.32354,0.041155,0.82681,0.80867,2.4272,0.4285,0.0029893,3.5658,0.012128,0.041155,8.7095,41.908,1.73,0.32354,7.8745,16.604,0.81552,0.041108,0.53167,0.013556,0.041108,4.0264,0.83152,4.7017,0.63119,3.3303,0.19351,0.024587,0.97644,0.18017,0.023862,0.98934,0.99772,8.99,0.040657,0.40054,0.95934,0.0084696,114.25,438.95,8.3554,43.684,9.6288,0
0.071049,0.84232,0.29794,1.4424,1833.5,0,0.069324,0.18719,6.4471,0.15768,0.069337,0.10293,0.012432,0.069324,3835.9,0.095153,1.1872,0.069324,0.010753,0,0.94483,0.066269,0.01102,0.1724,0.12254,0.097201,4963.1,10.429,3.1532,0.07773,0.010753,37.747,9.6696,7.7315,-0.065283,6.4471,?,0.15768,-0.010126,0.50659,0.3642,0.010279,35.681,35.681,?,1.4424,0,0.055443,0.0085997,1.1533,0.67349,0.10342,5.5193,5.5193,423.96,-0.010126,0.4506,1.0101,0,?,10.23,38.129,9.5727,225.68,0
0.055252,0.59443,0.21663,1.6472,-17.799,0.063228,0.060326,0.61379,1.0707,0.36485,0.060326,0.18024,0.090342,0.060326,1578.9,0.23118,1.6823,0.060326,0.03966,67.021,1.0757,0.11642,0.036324,0.089688,0.36485,0.22264,0.81948,0.48284,5.5612,0.3784,0.03966,85.991,4.2446,0.19586,0.11642,1.5444,1.0474,0.62457,0.07654,0.067552,0.10099,0.07654,126.87,59.852,0.19782,0.81276,71.757,0.039332,0.025858,0.92751,0.33471,0.23559,0.8132,1.3921,78871,0.065994,0.15144,0.93401,0.71186,5.446,6.0984,80.316,4.5446,3.3903,0
0.65225,0.16612,0.65681,4.9538,290.51,0,0.80524,5.0196,12.758,0.83388,0.80565,4.8473,0.063116,0.80524,75.3,4.8473,6.0196,0.80524,0.063116,0.20014,1.0179,0.80565,0.051124,1.4399,0.73394,3.9263,1966.2,3.7325,2.6992,-0.035112,0.063116,5.073,71.95,71.95,0.80559,12.758,?,0.83388,0.063143,3.6966,0.0068732,0.063148,5.9752,5.775,93.235,4.9117,0.21363,0.80565,0.063148,4.9538,0.16612,0.013899,4.7387,4.7387,328.61,0.063143,0.78219,0.93689,0,1823.7,63.203,4.7527,76.799,72.501,0
0.032764,0.73335,-0.2295,0.62708,3186.6,0.0010435,0.037539,0.3636,4.0222,0.26665,0.048919,0.060999,0.030727,0.037539,2165.8,0.16853,1.3636,0.037539,0.0093331,10.45,0.67598,0.04885,0.0081459,0.08413,0.072995,0.16201,4.2929,-0.37372,4.1901,0.17765,0.012154,56.053,6.5263,5.4767,0.014846,4.0222,2.7486,0.36516,0.003691,0.038118,0.18121,0.012145,32.892,22.441,0.28452,0.43996,10.465,-0.037199,-0.0092485,0.52623,0.61541,0.15323,0.43422,0.59463,-3555.3,0.003691,0.12287,1.0014,0.36943,34.928,16.265,55.847,6.5358,6.5498,0
0.00376,0.88826,-0.14488,0.76728,-3018.9,0,0.01222,0.1258,3.1197,0.11174,0.047559,0.019629,0.003917,0.01222,26532,0.013757,1.1258,0.01222,0.003917,16.418,0.96376,0.042875,0.0012053,0.0059828,0.09009,0.004233,1.2132,-0.27735,4.4426,0.27041,0.014188,75.405,4.8792,3.4196,0.056969,3.1197,1.2835,0.37455,0.018261,0.10268,0.69058,0.013743,48.406,31.988,0.026795,0.54186,16.863,0.042875,0.013743,0.53774,0.62253,0.20495,0.21393,0.71706,-4014.1,0.03408,0.033648,0.98497,2.3519,22.231,11.41,72.836,5.0113,5.9724,0
0.12371,0.10162,0.39027,7.836,1287.3,0,0.15341,8.8408,3.042,0.89838,0.15376,2.6871,0.071108,0.15341,171.47,2.1287,9.8408,0.15341,0.05043,6.2162,1.0258,0.14899,0.040666,0.50127,0.87822,1.8364,429.61,0.70619,3.3944,-0.078822,0.050544,7.1819,50.874,28.582,0.14055,3.042,22.163,0.91623,0.046204,6.0539,0.015986,0.048977,12.208,5.9919,2.3878,6.9286,6.5107,0.086086,0.028299,4.4024,0.05709,0.019656,1.6256,1.6579,967.8,0.046204,0.1377,0.95488,0.019866,58.717,60.916,6.8501,53.284,5.5045,0
0.073021,0.46828,-0.25303,0.41254,-24.524,0.11394,0.073021,0.67363,1.0097,0.31544,0.073021,0.16953,0.03416,0.073021,1092.3,0.33415,2.1355,0.073021,0.015941,3.9564,1.2683,0.08744,0.015941,0.11394,0.31544,0.33415,0.19274,-0.30771,3.8468,0.098516,0.015941,34.653,10.533,0.18673,0.08744,4.6258,3.4091,0.353,0.019089,0.041125,0.090088,0.019089,12.748,8.7912,1.4707,0.29727,3.9946,0.0039876,0.00087053,0.37946,0.43072,0.094939,0.38361,0.42928,-1778,0.009569,0.23149,0.99043,0.11907,92.257,41.519,34.321,10.635,5.5704,0
0.20868,0.05057,0.092149,3.3124,93.365,0,0.25553,18.775,3.64,0.94943,0.2558,6.4123,0.081443,0.25553,62.263,5.8623,19.775,0.25553,0.070201,3.4957,1.0195,0.25579,0.057329,0.96702,0.00062295,4.9358,960.16,0.10616,3.5434,0.0049351,0.070274,4.2953,85.032,67.006,0.2537,3.64,?,0.94943,0.069698,0.84485,0.005681,0.070273,9.8602,6.3645,5.9859,2.4376,3.7552,0.21487,0.059031,2.6102,0.03985,0.01176,1.0938,1.0938,322.03,0.069698,0.21979,0.93098,0,104.41,57.35,3.9959,91.343,4.1935,0
0.13549,0.36201,0.081881,1.4546,180.86,0,0.13549,1.7623,2.8123,0.63799,0.13766,0.75229,0.058278,0.13549,806.2,0.45274,2.7623,0.13549,0.048177,3.4692,1.0446,0.13766,0.048177,0.20195,0.13549,0.45274,63.332,0.11095,3.5411,0.12816,0.04895,24.535,14.877,7.4015,0.13298,2.8123,1.2932,0.8199,0.047283,0.016144,0.072663,0.048949,33.624,30.155,5.0687,1.3062,3.6413,0.10925,0.038847,0.72369,0.1801,0.067216,0.86446,1.1109,284.6,0.047283,0.21237,0.95352,0.28513,105.21,12.104,23.375,15.615,3.8107,0
0.00091499,0.55456,-0.021671,0.93494,1998.3,0,0.002444,0.80325,4.8812,0.44544,0.014481,0.0073373,0.010399,0.002444,3987.9,0.091528,1.8032,0.002444,0.00050071,14.39,1.0211,0.014045,0.00018745,0.040394,0.087198,0.08877,1.1668,-0.031472,3.4724,0.10476,0.0029667,24.974,14.626,8.785,0.012952,4.8812,0.6046,0.64226,0.0026535,0.19243,0.29643,0.0028775,18.495,4.1051,0.0047549,0.35724,14.417,-0.034268,-0.0070204,0.56158,0.3331,0.068373,0.64691,0.93274,-64.303,0.0026534,0.0020541,1.0005,0.44184,25.366,88.915,24.908,14.654,7.0888,0
0.19592,0.53123,0.25759,1.8056,517.72,0.055321,0.19592,0.88243,6.24,0.46877,0.20619,0.61273,0.038086,0.19592,815.88,0.44737,1.8824,0.19592,0.031397,1.7228,1.2174,0.20527,0.031397,0.32522,0.35519,0.44737,19.986,0.60945,3.7511,0.069155,0.033043,19.293,18.924,11.391,0.19064,6.24,2.7449,0.66838,0.030551,0.32421,0.07169,0.032895,27.707,25.984,6.6519,1.7135,1.7766,0.16353,0.026207,1.0868,0.31975,0.052842,1.1091,1.5814,1452.1,0.030551,0.41794,0.97137,0.4258,211.86,14.047,18.703,19.515,14.764,0
0.16778,0.036598,0.37345,11.416,978.06,0,0.16778,26.324,6.5022,0.9634,0.1726,4.6796,0.036825,0.16778,55.788,6.5426,27.324,0.16778,0.025804,2.1243,1.0405,0.16884,0.025804,0.64076,0.16778,6.5426,35.072,0.63222,3.4357,0.0022291,0.026544,2.0734,176.74,173.15,0.19053,6.5022,?,0.9634,0.029302,0.77657,0.0050723,0.025967,21.413,19.289,4.4336,10.36,2.1797,0.097181,0.014946,11.184,0.035854,0.0056579,1.631,1.631,1018.5,0.029302,0.17415,0.97533,0,171.82,18.923,2.0126,181.35,11.008,0
0.2363,0.10787,0.73524,7.914,928.53,0,0.2363,8.2708,4.6691,0.89214,0.2363,2.2221,0.050609,0.2363,166.62,2.1907,9.2708,0.2363,0.050609,2.8093,1.1669,0.23619,0.050609,0.51883,0.88728,2.1907,5.1078e+005,4.641,3.335,-0.005996,0.050609,8.6953,42.131,41.536,0.20523,4.6691,?,0.89214,0.043956,1.7242,0.015223,0.050586,51.456,48.647,6.5754,7.5761,2.9277,0.23619,0.050586,7.8021,0.10634,0.023735,5.6314,5.6314,1590,0.043956,0.26487,0.95956,0,129.93,7.5031,8.3131,43.907,29.472,0
0.030625,0.80407,-0.15575,0.70068,-13422,0,0.030625,0.24367,1.6158,0.19593,0.065699,0.058855,0.033624,0.030625,5402.2,0.067566,1.2437,0.030625,0.018954,58.911,1.1904,0.065588,0.018954,0.03851,0.042961,0.067566,1.87,-0.24512,4.1036,0.48881,0.038326,120.76,3.0308,1.9614,0.042966,1.6158,0.94963,0.30524,0.026592,0.029441,0.30017,0.040593,78.901,19.99,0.11743,0.1995,60.356,0.041886,0.025923,0.45343,0.52034,0.32994,0.30835,0.48039,-1977.3,0.026592,0.15631,0.99776,0.55794,6.1958,18.259,117.55,3.1052,2.5429,0
0.24421,0.21057,0.095014,1.4512,51.398,0,0.24421,3.749,6.0983,0.78943,0.24421,1.1598,0.048033,0.24421,262.38,1.3911,4.749,0.24421,0.040046,2.2116,1.2703,0.24342,0.040046,0.72773,0.24421,1.3911,66570,0.13683,3.5161,0.034529,0.040046,13.127,27.805,27.805,0.24342,6.0983,?,0.78943,0.039916,0.14319,0.024027,0.039916,16.485,14.274,6.6092,1.2757,2.3035,0.19471,0.031928,1.4512,0.21057,0.035965,1.1368,1.1368,311.81,0.039916,0.30935,0.96008,0,165.04,25.571,12.603,28.961,8.7818,0
